zip,price,rent,ROI,median_income,annual_mortgage_interest_cost,cash_flow,ROI_after_interest,z_roi_ai,z_income,z_price,investment_score,state
47129,193699.74671097464,1067.25,0.066117794253545,56185,12590.483536213353,216.51646378664736,0.0011177942535449,-0.331245125142976,-0.6380728404826764,-0.521767751194694,-0.2526908644773521,Indiana
46637,238378.0808210473,1270.8333333333333,0.0639740027584512,71462,15494.575253368075,-244.5752533680752,-0.0010259972415487,-0.4129302309862675,-0.0472857217579554,-0.0792605415097133,-0.2047987237185777,Indiana
46816,198695.498633814,995.0,0.0600919501553723,45343,12915.207411197907,-975.2074111979072,-0.0049080498446276,-0.5608484769992105,-1.057351098073396,-0.4722883718112174,-0.5031718935593805,Indiana
46012,177478.54538558974,1064.1666666666667,0.0719523589302352,58041,11536.105450063333,1233.894549936667,0.0069523589302352,-0.1089301125796212,-0.566298219002472,-0.6824272448667311,-0.0878690730172059,Indiana
47172,293810.79992099374,1187.6666666666667,0.0485074068204177,82503,19097.701994864598,-4845.701994864594,-0.0164925931795822,-1.002255512444416,0.379688198372937,0.469761223575268,-0.4811735414253805,Indiana
46808,161999.75620649665,1140.4166666666667,0.0844754357689039,53359,10529.984153422283,3155.0158465777167,0.0194754357689039,0.3682379606175345,-0.747358982887341,-0.8357336728115982,0.1270580200048846,Indiana
46952,158795.54515113053,888.0,0.0671051570738861,52880,10321.710434823484,334.2895651765157,0.0021051570738861,-0.2936235389626579,-0.7658827133232343,-0.8674691106159403,-0.2030827613551111,Indiana
46040,486871.4973548775,2199.0,0.0541991062187112,147500,31646.64732806704,-5258.647328067036,-0.0108008937812887,-0.7853841101453413,2.8932308020091675,2.3818904965877983,-0.00110091378748,Indiana
47710,147476.55748674148,815.6666666666666,0.0663698703495975,47292,9585.976236638196,202.0237633618035,0.0013698703495975,-0.3216402439622548,-0.9819800111849702,-0.979575655042768,-0.2594989943280649,Indiana
46356,322485.334,1537.5,0.0572119040923578,89217,20961.54671,-2511.5467099999987,-0.0077880959076421,-0.6705871656866591,0.6393297978438919,0.7537621452089438,-0.2942470725319507,Indiana
46016,79494.99818541895,947.6785714285714,0.14305482252629,36029,5167.1748820522325,6204.967975090624,0.07805482252629,2.600294304932401,-1.417539042290327,-1.6528847816173922,1.2054623961025808,Indiana
46703,300777.521820334,1213.8333333333337,0.0484278210414302,74569,19550.538918321712,-4984.5389183217085,-0.0165721789585698,-1.0052879774929502,0.0728671602134858,0.5387616625964108,-0.5885361732017115,Indiana
46011,202135.0704418765,1234.1666666666667,0.0732678400023541,76391,13138.779578721971,1671.220421278027,0.0082678400023541,-0.0588062032083959,0.1433269448777813,-0.4382218526892849,0.1012393523969934,Indiana
46250,316066.92187431647,1391.5460715754832,0.0528323329751854,67328,20544.34992183057,-3845.797062924772,-0.0121676670248145,-0.8374624103516339,-0.2071544099040571,0.6901923255879358,-0.6189159932646213,Indiana
47904,175998.90601337003,1040.9619047619046,0.0709751164941554,51687,11439.928890869052,1051.6139662738042,0.0059751164941554,-0.1461660807269078,-0.8120180168932147,-0.6970820233624532,-0.1772720407589276,Indiana
46404,87709.86744533114,1385.0,0.1894883721077233,42256,5701.141383946524,10918.858616053476,0.1244883721077233,4.36955657736869,-1.1767305466237143,-1.5715223282820716,2.146063590353645,Indiana
46228,262934.4252169077,1680.0,0.0766731095913706,91156,17090.737639099,3069.2623609010006,0.0116731095913706,0.0709451310236616,0.7143141680217563,0.1639526322828561,0.2169762894617864,Indiana
46013,170660.39822160543,1398.75,0.0983532218072314,49310,11092.925884404352,5692.074115595648,0.0333532218072314,0.8970246565278929,-0.9039405789936704,-0.7499561565160144,0.3273213858690482,Indiana
46064,326629.80869426153,1985.0,0.0729265956932193,94609,21230.937565127,2589.062434872998,0.0079265956932193,-0.0718086699006522,0.8478474481786236,0.7948102274415854,0.0594878540149438,Indiana
46113,272661.07307105674,1867.111111111111,0.0821728348714244,84463,17722.96974961869,4682.363583714643,0.0171728348714244,0.2805017239285056,0.4554846736429804,0.2602881803121087,0.2248386279947252,Indiana
46320,130954.06148728733,1074.5833333333333,0.0984696454126534,37158,8512.013996673677,4382.986003326323,0.0334696454126534,0.9014607570317528,-1.3738787256679397,-1.1432192587576475,0.267210612567024,Indiana
46807,160047.07417699092,1077.5,0.080788730856155,58685,10403.05982150441,2526.94017849559,0.015788730856155,0.2277630675600319,-0.5413936628423149,-0.8550736033056445,0.1224781555884504,Indiana
46814,439143.90822554455,1761.0,0.0481208997874714,147280,28544.3540346604,-7412.354034660399,-0.0168791002125285,-1.016982629315458,2.8847230343768158,1.9091825787281012,-0.0249109200903047,Indiana
46184,263574.4432404971,1673.3333333333337,0.0761834104745812,99865,17132.33881063231,2947.6611893676927,0.0111834104745812,0.0522860756641026,1.0511057512497195,0.1702915568512811,0.3074164518367109,Indiana
46408,100487.51829983343,1263.3333333333333,0.150864507915956,47453,6531.688689489173,8628.311310510828,0.085864507915956,2.8978675433362544,-0.975753872144931,-1.4449687595651932,1.4452013619376864,Indiana
47111,296550.8259919842,1317.5555555555557,0.0533152002317944,95376,19275.803689478977,-3465.1370228123087,-0.0116847997682055,-0.8190636700568631,0.8775086198786864,0.4968992383488481,-0.2456590967345952,Indiana
46055,394584.2882431713,2242.619047619048,0.068201977050956,113784,25647.978735806137,1263.449835622443,0.003201977050956,-0.2518312955830993,1.5893767406801962,1.4678511482758252,0.0573271447573441,Indiana
46615,167707.77330897652,1403.5833333333333,0.1004306459246184,62964,10901.005265083477,5941.994734916525,0.0354306459246184,0.9761809594139382,-0.3759175823930721,-0.7791998120228391,0.5311551673936152,Indiana
47807,70735.35709665468,797.4027777777778,0.1352765254335003,24706,4597.798211282555,4971.035122050779,0.0702765254335003,2.303917058003675,-1.855418373659052,-1.7396428135189688,0.9432615796079156,Indiana
46617,297139.0208559252,1573.0952380952378,0.0635296663587509,74186,19314.03635563514,-436.8934984922853,-0.0014703336412491,-0.4298608261129941,0.0580559101989824,0.5027248912783491,-0.2980586182524721,Indiana
46107,186006.01361227623,1297.5,0.0837069710684471,56799,12090.390884797956,3479.6091152020435,0.0187069710684471,0.3389570718103437,-0.6143284344542036,-0.5979687204872903,0.1047737496663688,Indiana
46405,145053.8232998217,1250.0,0.1034098906100218,60881,9428.49851448841,5571.50148551159,0.0384098906100218,1.0896994233210826,-0.4564706732030213,-1.0035711187550236,0.6086227334506396,Indiana
46231,251471.8779,1844.25,0.0880058644521698,71825,16345.6720635,5785.3279365,0.0230058644521698,0.5027582445746092,-0.0332479051645749,0.0504242313225492,0.2313199044734222,Indiana
