state,zip,price,rent,ROI,median_income,annual_mortgage_interest_cost,cash_flow,ROI_after_interest,z_roi_ai,z_income,z_price,investment_score
AL,35816,152678.3597852864,910.3888888888888,7.155347150722716,40242.0,9924.093386043616,1000.5732806230499,0.00655347150722715,-0.315823759925823,-1.1684608520178668,-0.7343191386553181,-0.3615863078372079
AL,35094,247541.13964422824,1541.6666666666667,7.473505222844421,74625.0,16090.174076874837,2409.825923125163,0.009735052228444209,-0.25202813595198054,0.16123291462787706,0.006997361306632779,-0.0790436658489537
AL,36054,215009.7218567759,1398.3333333333333,7.804298268511614,68438.0,13975.631920690434,2804.3680793095664,0.013042982685116144,-0.18569900397737601,-0.07803693774792542,-0.24722328043351036,-0.06681592722636356
AL,35750,253451.05853641508,1396.6666666666667,6.612716512916822,68389.0,16474.31880486698,285.6811951330201,0.0011271651291682187,-0.42462961198325183,-0.07993191475882154,0.053181126896567524,-0.24693060579858586
AL,35045,199348.54373646877,1416.6666666666667,8.527777369908133,65907.0,12957.65534287047,4042.34465712953,0.020277773699081326,-0.04063023235127057,-0.1759183013107436,-0.36960942352029663,0.0008312781352009663
AL,35217,79960.86458,984.0,14.767224018927685,40486.0,5197.456197699999,6610.543802300001,0.08267224018927687,1.2104755138308851,-1.1590246399636084,-1.3025786721809063,0.5180460993625413
AL,36111,152551.71581608846,1324.5833333333333,10.419417385749046,61259.0,9915.86152804575,5979.138471954249,0.039194173857490466,0.3386729056759707,-0.35567040634431885,-0.7353088130473895,0.2096970935441676
AL,36037,108064.51956275354,1100.0,12.214924985008333,45677.0,7024.193771578981,6175.806228421019,0.05714924985008332,0.6987000044091582,-0.9582730958092863,-1.0829593106259083,0.2784599355869749
AL,35043,373284.2425652898,2214.5,7.118971810162075,121356.0,24263.475766743835,2310.5242332561647,0.0061897181016207494,-0.3231175794189188,1.968460888019444,0.9896318264825985,0.2310531113998541
AL,36064,393486.6652924842,1807.7833333333333,5.513122022540457,119853.0,25576.633244011475,-3883.2332440114733,-0.00986877977459544,-0.6451153477810384,1.9103353686852222,1.1475060668236996,0.021041723350307462
AL,35761,287592.25426846894,1642.5,6.853453007674055,79440.0,18693.496527450483,1016.503472549517,0.003534530076740542,-0.37635821407750136,0.3474434106985881,0.3199815702552425,-0.14794239788022276
AL,35004,253680.34116277625,1830.8333333333333,8.660505539884445,87652.0,16489.222175580457,5480.777824419543,0.02160505539884446,-0.014016177375145234,0.6650260885246896,0.05497288330860704,0.18150516120811286
AL,36105,45279.92717791339,1215.0,32.19969842864902,41486.0,2943.1952665643707,11636.804733435629,0.2569969842864902,4.705956785011059,-1.1203516397412385,-1.5735969911522003,2.331592298813598
AL,36110,52449.349879102665,1197.5,27.39786104713077,47315.0,3409.2077421416734,10960.792257858328,0.20897861047130775,3.7431139756741496,-0.8949267214450445,-1.5175706829257667,1.9065931079887148
AL,35228,78662.43588128677,1086.388888888889,16.572925209614564,50815.0,5113.05833228364,7923.608334383028,0.10072925209614564,1.5725465856159615,-0.7595712206667499,-1.312725398007532,0.8209470062094623
AL,35824,381965.7448544979,1376.2121212121212,4.323567146272851,103619.0,24827.773415542364,-8313.227960996908,-0.021764328537271487,-0.8836395350711508,1.2825178830752695,1.0574744608753202,-0.2685592947880586
AL,35212,118599.42390918887,1151.6666666666663,11.652670429986166,36633.0,7708.9625540972775,6111.037445902719,0.05152670429986167,0.5859592528369243,-1.3080317098203995,-1.0006330449488308,0.10069672246210845
AL,35501,120037.2817903692,800.0,7.997515319253276,54726.0,7802.423316373998,1797.5766836260018,0.014975153192532759,-0.1469559910082296,-0.6083211167970612,-0.9893967331571641,-0.05809498391180032
AL,35064,91151.64453624393,1050.0,13.823118676690424,48692.0,5924.856894855855,6675.143105144145,0.07323118676690424,1.0211677618590151,-0.8416740001388412,-1.2151269883767537,0.5011070785632059
AL,36322,144892.6193143696,1097.25,9.087419402248445,47276.0,9418.020255434025,3748.979744565975,0.025874194022484438,0.07158666793684164,-0.896434968453717,-0.795161735552589,-0.07410480945717643
AL,36104,58395.71575849972,1446.375,29.72221467715069,33823.0,3795.7215243024816,13560.778475697518,0.23222214677150688,4.209182899131363,-1.416702840445259,-1.4711020980101384,1.9738010170341316
AL,36604,191675.40855019583,1032.7301587301588,6.465493929815465,66357.0,12458.90155576273,-66.13965100082532,-0.0003450607018453529,-0.4541500214116794,-0.15851545121067714,-0.42957205299922363,-0.1887152354691981
AL,36561,664515.5312967093,3600.0,6.500976721447162,98295.0,43193.50953428611,6.490465713890444,9.767214471609424e-06,-0.4470351718107176,1.0766228298913723,3.2654934443143033,-0.5536294258008079
AL,36107,65900.07496700434,936.6111111111112,17.05511463979484,32492.0,4283.504872855283,6955.828460478051,0.10555114639794841,1.6692330388836787,-1.4681766037412334,-1.4124583885259965,0.6766552160246686
AL,35476,185783.8690328494,1162.5,7.508725096866955,61154.0,12075.951487135213,1874.048512864787,0.01008725096866955,-0.24496600540610466,-0.35973107136766763,-0.4756121907738187,-0.13527988595858886
AL,35068,232124.65721190287,1329.0,6.870446333256758,73750.0,15088.102718773687,859.8972812263128,0.0037044633325675797,-0.3729507889516522,0.1273940394333034,-0.11347657816098748,-0.12556186701363758
AL,35474,219755.09955053785,1462.5,7.986162794808757,87933.0,14284.08147078496,3265.9185292150396,0.01486162794808757,-0.14923234809006194,0.6758932015871755,-0.21013996084106293,0.17017977859933428
AL,35759,323148.70941425645,1827.0,6.784492514217286,102880.0,21004.66611192667,919.3338880733318,0.0028449251421728662,-0.39018586170020786,1.2539385359109383,0.5978417269881964,0.06152028452553826
AL,35222,376466.77332836,1254.6666666666667,3.9992905261968312,84066.0,24470.3402663434,-9414.340266343399,-0.02500709473803169,-0.9486620227293131,0.5263447097272712,1.0145020924584491,-0.519328016938165
AL,35005,138453.0284368331,1227.5,10.638987219207213,59125.0,8999.446848394151,5730.553151605849,0.04138987219207212,0.3827000599703241,-0.43819858881885615,-0.845484686003975,0.2289873905403002
AL,35218,74245.75608986273,1075.0,17.374730461882017,30739.0,4825.974145841077,8074.025854158923,0.10874730461882015,1.7333209643164305,-1.5359703731310477,-1.3472400686644506,0.6753173839517911
AL,36611,102218.25401527347,1097.5,12.884195809128315,46559.0,6644.186510992776,6525.813489007224,0.06384195809128315,0.8328991763726132,-0.9241635096131562,-1.1286456495667503,0.3649296652157098
